epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,40.1803,4.4264,11.5083,0.00612,0,0,0,0,4.2098,6.73641,0.00492,0.0004,0.0004,0.0004
2,75.712,3.98532,6.29528,0.0036,0.00133,0.08633,0.00074,0.00014,3.90648,6.08755,0.00389,0.000803764,0.000803764,0.000803764
